lemma	pos	semantic_tags
calorisch	ADJ	N3/F1 N3/O4.6
kalf	VERB	B1/L2 A1.1.2
kalveren	NOUN	L2mfn
nok	NOUN	O2
cam	PROPN	Z2
kameraadschap	NOUN	S3.1 S1.2.1+
cambridge	PROPN	Z2
camcorder	NOUN	Q4.3
kwam	VERB	M1 N3.1 A2.2 A3+ X2.1 A9+ S4 N4 S3.2
kameel	NOUN	L2mfn
camelia	NOUN	L3
camelia's	NOUN	L3
kameleons	NOUN	L2mfn
camembert	NOUN	F1
cameo	NOUN	C1 Q4.3 B5
camera	NOUN	C1 Q4.3
cameramans	NOUN	Q4.3/I3.2/S2.2m
cameramannen	NOUN	Q4.3/I3.2/S2.2m
cameraman	NOUN	Q4.3/I3.2/S2.2m
camisole	NOUN	B5
kamille	NOUN	F2 L3
camouflage	VERB	A10-
gecamoufleerd	ADJ	A10-
kamp	NOUN	M7 S5+c H4/M7
kamp	ADJ	S2.1/A8 O4.2-
kamperen	VERB	H4 K5
campagne	VERB	X7+/Q2.2 I2.2/Q2.2 G1.2/Q2.2 G3
campagne	NOUN	X7+/Q2.2 I2.2/Q2.2 G1.2/Q2.2 G3
campagne	ADJ	X7+/Q2.2 I2.2/Q2.2 G1.2/Q2.2 G3
campagnevoerder	NOUN	X7+/Q2.2/S2mf I2.2/Q2.2/S2mf G1.2/Q2.2/S2mf
campagnevoerders	NOUN	X7+/Q2.2/S2mf I2.2/Q2.2/S2mf G1.2/Q2.2/S2mf
campagning	ADJ	X7+/Q2.2 I2.2/Q2.2 G1.2/Q2.2 G3
campagning	NOUN	X7+/Q2.2 I2.2/Q2.2 G1.2/Q2.2 G3
kampeerder	NOUN	M3 K1/S2mf
camper	NOUN	M3/S2mf
kampvuur	NOUN	O4.6+
kamperen	ADJ	K5
kamperen	NOUN	K1
kampeerplek	NOUN	H4/M7
campus	NOUN	M7/P1
campus	PROPN	M7/P1
campussen	NOUN	M7/P1
nokas	NOUN	M3/O2
kunnen	VERB	A1.1.1
kunnen	AUX	A7+
blik	NOUN	O2 F2% X3.4 O4.3% A8 X2.4 O4.1 A11.1-
doen	ADJ	X5.2+ E6+
doen	VERB	X5.2+ E6+ A1.1.1 G2.2- X9.2+ E3- G2.1% Z5 N5+ A1.1.1/Z6 G2.2-/Z6 X9.2+/Z6 Z5/Z6
kanaal	NOUN	W3/M4 B1 L2 X4.2 Q4.3 Q1.3 O2 H2
gekanaliseerd	ADJ	M6 M2
kanaal	ADJ	O4.3
geannuleerd	VERB	T2-
geannuleerd	ADJ	T2-
kanker	NOUN	B2-
kankerachtig	ADJ	B2- A5.1-
kandelaar	NOUN	H5
openhartig	ADJ	A5.2+ A10+/S1.2
kandidatuur	NOUN	G1.2
kandidaat	ADJ	A7+ A1.2+
gecandied	ADJ	F1
kaars	NOUN	O2/W2
kaarslicht	NOUN	W2
kaarsverlicht	ADJ	W2
kaarsen	NOUN	O2/W2
kaarsenstok	NOUN	H5
kaarsenstokken	NOUN	H5
openhartigheid	NOUN	A5.2+ A10+/S1.2
snoep	NOUN	F1
stok	VERB	G2.1
hond	ADJ	L2 O4.4
hond	NOUN	B1 L2 A5.1-/S2mf L2mfn O4.4
stokken	NOUN	G2.1 O2 B5 Q2.2 M7
cannabis	NOUN	F3
geconserveerd	ADJ	O2/F1
cannelloni	NOUN	F1
kannibaal	NOUN	F1/S2/S2mf L2
kannibalisatie	NOUN	A1.1.2 A1.5.1/N6+ F1/S2 I2.2
kannibaliseren	VERB	A1.1.2 A1.5.1/N6+ F1/S2 I2.2
kannibalen	NOUN	F1/S2/S2mf
conserveren	NOUN	A1.8+ F1
kanon	NOUN	G3 G2.1/S9
kanonnen	NOUN	G3
kano	NOUN	M4
kano	VERB	M4
kanoën	VERB	M4
kanoër	NOUN	M4/S2mf
kanotoeren	NOUN	M4
canon	PROPN	Z3
kanoniek	ADJ	S9
kanonisatie	NOUN	S9
kanonisaties	NOUN	S9
kanoniseren	VERB	S9
gekanoniseerd	VERB	S9
kanoniseert	VERB	S9
kwaad	NOUN	Q2.1 G2.2- E3-
cant	PROPN	Z1
cantate	NOUN	K2
galopperen	VERB	M1/L2 M1/N3.8+/L2 N3.8+
canticle	NOUN	S9/K2
afsteken	VERB	G1.2/Q2.2 Q2.2
doek	NOUN	O1.1 O2 C1 B5 S9/S5+
afsteken	NOUN	G1.2/Q2.2 Q2.2
geschilderd	ADJ	G1.2/Q2.2 Q2.2 C1
schilderend	ADJ	G1.2/Q2.2 Q2.2
schilderen	NOUN	G1.2/Q2.2 Q2.2
kloof	NOUN	W3 A1.1.2 X3.2 N3.3--- E4.1+ F3 B1% A6.1-
bedekken	VERB	A1.1.1 A1.7+ K5.1 H5 Q2.2 A10-
pet	NOUN	B5 O2
mogelijkheden	NOUN	X9.1+ A7+
mogelijkheid	NOUN	X9.1+ A7 A7+
ruim	ADJ	N3.6+ N3.2+ N3.2+/N3.6+
capaciteit	NOUN	N3.2 N3.4 N5.1+ X9.1+ I3.1
capaciteitsopbouw	ADJ	N5.1+/H1
capaciteitsgerelateerd	ADJ	N3.2 N3.4 N5.1+
kaap	NOUN	Z2 W3
kip	NOUN	L3 G2.2- L2mfn F1 E5-/S2mf L2fn L2
kippen	NOUN	L3 G2.2- L2mfn S2.1f
haarvaten	NOUN	B1
capillariteit	NOUN	B1
haarvat	NOUN	B1
hoofdstad	NOUN	I1.1 M7/G1.1 Q1.2
hoofd-	ADJ	I1.1 G1.1 A5.1+ N3.2+ Q1.2 G2.1 A11.1+
kapitaalintensief	ADJ	I1.1
kapitalisatie	NOUN	I2.2/I1.1+ Q3
kapitaliseren	VERB	A5.1+ I2.2/I1.1+ Q3
gecapitaliseerd	VERB	A5.1+ I2.2/I1.1+ Q3
gecapitaliseerd	ADJ	A5.1+ I2.2/I1.1+ Q3
kapitaliserend	VERB	A5.1+ I2.2/I1.1+ Q3
kapitalisme	NOUN	G1.2/I2.1
kapitalistisch	ADJ	I1.1/G1.2 I1.1
overgeven	VERB	G3/S7.1- A9- B2- S7.1-
overgave	NOUN	S7.1- A9-
gekap	VERB	A1.1.1 A1.7+ K5.1 G2.1- A9+/G2.2-
afdekken	NOUN	A1.1.1 A1.7+ K5.1
cappuccino	NOUN	F2
wispelturig	ADJ	X2.6- A1.3- A2.1+
kapseizen	VERB	M1 M2
gekapseist	VERB	M1 M2
kruk	NOUN	O2 A6.2-/S2mf X9.1-/S2mf B3 S8+ B1 H5 B1%
capsule	NOUN	O2 B3
capsules	NOUN	B3 O2
kapitein	NOUN	G3/S7.1+/S2mf M4/S7.1+/S2mf M5/S7.1+/S2mf K5/S7.1+/S2mf
leiden	VERB	S7.1+ S8+ K5.1 M1 N5 A2.1+ A11.1+ Q1.2 T1.1.3 A2.2 M2 A1.1.1
kapiteinschap	NOUN	S7.1+ G3
bijschrift	NOUN	Q1.2
bekoren	VERB	X5.1+
bekoorde	VERB	X5.1+ G2.1-/E3- A1.1.2
bekoort	VERB	X5.1+
gevangene	NOUN	A1.7+/S2mf G2.1-/S2mf G2.1/S2mf
gevangen	ADJ	A1.7+ N3.2- N3.8- A9+
vangen	VERB	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
vangst	NOUN	A9+ O2 A12- T1.2 A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
vangen	NOUN	A9+
vangend	ADJ	A9+
autoliefhebber	ADJ	E2+/M3
auto-marketing	ADJ	I2.2/M3
parkeerplaats	NOUN	M3/M7c M3
auto-shopping	ADJ	I2.2/M3
karamel	NOUN	F1
karaat	NOUN	N3.1
caravan	NOUN	M3fn
caravanette	NOUN	M3fn
camperen	NOUN	K1
karabijn	NOUN	G3
karabijnen	NOUN	G3
koolhydraat	NOUN	O1
koolstof	NOUN	O1.1 Q1.2@
carboneren	VERB	O4.5
gecarboniseerd	ADJ	O4.5 O1.1
gecarboniseerd	VERB	O4.5 O1.1
carbonatie	NOUN	F2
carboniseren	VERB	A1.1.1 Q1.2
carboniseren	NOUN	A1.1.1
koolpuist	NOUN	B2-
koolpuisten	NOUN	B2-
carburateur	NOUN	M3/O3
karkas	NOUN	L2/L1-
karkassen	NOUN	L2/L1-
kaart	NOUN	Q1.2 O1.1 I1.1/O2/Q1.1 K5.2 F1 Q1.2/W3
kaarten	VERB	B5
kaartgelezen	ADJ	Y2
kaartlezend	ADJ	Y2
kaartlezen	NOUN	Y2
cardamom	NOUN	F1
karton	NOUN	O1.1
kartonachtig	ADJ	O4.1
kaarthouder	NOUN	I1.1/S2mf
kaarthouders	NOUN	I1.1/S2mf
cardiaal	ADJ	B1
trui	NOUN	B5 A5.2+
truien	NOUN	B5
hoofdgetal	NOUN	S9/S2.2m
hoofdgetallen	NOUN	S9/S2.2m
cardio	NOUN	B3
cardiovasculair	ADJ	B1
zorg	NOUN	S8+ G1.1/S8+ B3 A1.3 E6- B4 S1.2.2- E2+ I2.1
zorgen	VERB	E6- E2+ S8+ B3 X7+ B4 S1.2.2- E6+ E2- A1.3
zorgverlenend	ADJ	S8+ B3
gezorgd	ADJ	E6- E2+ S8+ B3 X7+
loopbaan-	ADJ	I3.1
loopbaan	NOUN	I3.1
loopbaan	VERB	N3.8+
loopbaanbeperkend	ADJ	I3.1/A1.7+
loopbanen	NOUN	I3.1
loopbanen	VERB	M1
zorgeloos	ADJ	E6-
zorgvuldig	ADJ	A1.3+ E6-
zorgvuldig	ADV	A1.3+ A4.2+
zorgvuldig-geleide	ADJ	A1.3+
zorgverleners	NOUN	S8+/S2mf B3/S2mf
onachtzaam	ADJ	A1.3- E6+
onachtzaam	ADV	A1.3- E6+
onachtzaamheid	NOUN	A1.3- E6+
verzorger	NOUN	S8+/S2mf B3/S2mf
zorgen	NOUN	E6- E6+ E2- S8+ A1.3
streling	NOUN	X3.3/E2+ B2- M1 E3- X3.2 Q1.2 A1.4 N5 M4/S2mf Z5
streelend	ADV	E2+
huisbewaarder	NOUN	B4/S2mf S8+/S2mf B3/S2mf
vracht	NOUN	O2 M2 M4
cargram	NOUN	Q1.3
caricatuur	NOUN	C1
kieskwalen	NOUN	B2-
zorgend	ADJ	E2+ S8+
zorgzaam	ADV	E6- S1.2.2-
kiesziek	ADJ	B2-
autobouwer	NOUN	I4/M3
autobouwers	NOUN	I4/M3
slachting	NOUN	A1.1.2 L1- L1-/F1
lichamelijk	ADJ	S3.2
anjer	NOUN	L3
anjers	NOUN	L3
carnaval	NOUN	K1
carnivoor	NOUN	L2
carnivoor	ADJ	F1
kerstlied	NOUN	K2/S9
zwalmen	VERB	F2 F2/A1.7-
toermalijn	NOUN	K1
karp	NOUN	L2mfnc
timmerman	PROPN	Z1mf
timmermannen	NOUN	I3.2/H1/S2mf
timmermannen	PROPN	Z3
timmerwerk	NOUN	H1 H2 H5 C1
tapijt	NOUN	H5
bedekt	VERB	H5 Q2.2
tapijtbekleding	NOUN	H5 Q2.2
mopperend	ADJ	E2- X5.2- X7- E2-/Q2.2 A12-
koets	NOUN	M2 M3fn
rijbaan	NOUN	M3
dragers	NOUN	M3 M5/G3 B5 B2-/S2mf M2/S2mf I3.1/S2mf
draagt	VERB	M2 A9+ Q4 S7.4+ B1% B2-%
wortel	NOUN	F1 S8+ L3 B1 A2.2 S4 A11.1+ Q3 N2
wortelhaar	NOUN	O4.1
wortelhaartjes	NOUN	O4.1
handbagage	NOUN	E6- T2++
karren	VERB	M2 M3
karlading	NOUN	N5+
karladingen	NOUN	N5+
kartel	NOUN	I2.1/S5+c
kraakbeen	NOUN	B1
karren	NOUN	M2 M3
cartografie	NOUN	W3/Q1.2
strip	NOUN	Q4.3 C1
cartoonachtig	ADJ	C1 Q4.3
stripauteur	NOUN	C1/S2mf
cartoonachtig	NOUN	C1 Q4.3
patroon	NOUN	O2 S8+/S2mf I2.2/S2mf X4.2 O4.1 O4.3 B5/Q1.2
snijden	VERB	A1.1.1 F1 C1 A1.1.2 F4 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3 B2- M3 A2.2 B3/X1 B4
gesneden	VERB	A1.1.1 F1 B3/X1
gesneden	ADJ	O4.1 F1 N5-/A2.1 T2- A1.1.1 A1.1.2
snijder	NOUN	C1/S2mf X9.2- M1/B2- I4/S2mf O2 M4fn
snijplek	NOUN	F1c
snijdt	VERB	A1.1.1 F1
snijwerk	NOUN	C1 A1.1.1 O4.1 B4
snijwerken	NOUN	C1
watervallen	NOUN	O1.2/W3 N5+ M1 N5-/A2.1 S7.1- L1- A1.8+ G2.2- X9.2- W3/M4 K5
watervallen	VERB	M1/N3.8+ O4.4%
geval	NOUN	A4.1 O2 G2.1 B3 X4.1 Q3
casestudies	NOUN	X2.4 P1
casestudie	NOUN	X2.4 P1
gecaseerd	ADJ	O4.1
caseload	NOUN	N5
raam	NOUN	H2 T1.3
ramen	NOUN	H2 T1.3 Y2
casewerk	NOUN	S8+
betalen	VERB	I1 I1.2 A9- I1.1/I3.1
contant	NOUN	I1
cash-and-carry	ADJ	I2.2
cashback	NOUN	I1
cashbacks	NOUN	I1
cashbewust	ADJ	I1.3-
cashverslindend	ADJ	I1.3+
cashflow	NOUN	I1 I1.1
cash-toegang	ADJ	I2.2
cash-toegang	NOUN	I2.2
cash-voor-vragen	NOUN	I2.2
cash-generatoren	NOUN	A9+/I1
cash-in-hand	NOUN	I1
cash-on-delivery	ADJ	I1
pinapparaat	NOUN	I1.1/Y2 I1/H2
cashrijk	ADJ	I1.1+
cash-arm	ADJ	I1.1-
kassiers	NOUN	I1/S2mf
cashew	NOUN	F1
cashewnoten	NOUN	F2
kassier	NOUN	I1/S2mf
kassieren	VERB	G3 I2.1 G3/I3.1-
kassieren	NOUN	I2.1 G3/I3.1-
betalend	ADJ	I1
betalen	NOUN	I1
contantloos	ADJ	I1.1-
omhulsel	NOUN	O2
kist	NOUN	O2 L1-/O2 O2/L1- M3fn M4fn M5fn
vaten	NOUN	O2 A1.1.1
schotel	NOUN	F1 O2 Q4.3 O4.2+%
schotel	VERB	F1
geschaald	ADJ	F1 N3.2
schotels	VERB	F1
cassette	NOUN	K3
cassettes	NOUN	K3 O2
soutane	NOUN	B5/S9
soutanes	NOUN	B5/S9
gietijzer	NOUN	K4/S5+c O2 B3 A4.1 B2-
gieten	VERB	K4 A4.1 M2 G1.2 S9 A9- A1.1.1 A2.1+ A1.1.1/O1.2 W4 M1/N5+
gietijzeren	ADJ	A7+
afgeworpen	ADJ	X7-
castagnetten	NOUN	K2
schipbreukeling	NOUN	S5-/S2mf X7-/S2mf
schipbreukelingen	NOUN	S5-/S2mf X7-/S2mf
kaste	NOUN	S5+
kasten	NOUN	S5+
kastijden	VERB	Q2.2/G2.1
kastijden	NOUN	Q2.2/G2.1
kastijding	NOUN	Q2.2/G2.1
gieten	NOUN	K4 A4.1 M2 G1.2 S9 A9- A1.1.1 A1.1.1/O1.2 W4 M1/N5+
kasteel	NOUN	H1
castreren	VERB	B2-/S3.2- L2/B3
gecastreerd	VERB	B2-/S3.2- S7.1-
casual	ADJ	S1.2.1+ N6- O4.1
casual-kleding	ADJ	B5
casual	ADV	S1.2.1+ N6-
casuals	NOUN	B5
slachtoffer	NOUN	B2-/S2mf B3 A1.4/S2mf L1- S7.1-/E1 A1.1.2/G2.1/S2mf
kat	NOUN	L2 M3
kattentoezicht	VERB	L2/S8+
cataclysmisch	ADJ	A5.1-
catacomben	NOUN	H2
catalogus	VERB	A4.1
catalogus	NOUN	Q4.1
catalogiseren	VERB	A4.1
catalogisering	NOUN	A4.1
katalysator	NOUN	O1 A2.2
katamaran	NOUN	M4
katapult	NOUN	O2 Y1
staar	NOUN	B2-/X3.4
catastrofaal	ADJ	A5.1--- X9.2- A1.1.2/W4
catastrofaal	ADV	A5.1---
katatonisch	ADJ	B2-
fluitje	NOUN	X3.2/E2-
bijspijkeren	NOUN	T1.1.2 S7.3 N4
vanger	NOUN	A1.7+/S2mf
vangt	VERB	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
pakkender	ADJ	K2 Q3
pakkend	ADJ	A9+ K2 A11.2+ Q3
afwateringsgebied	NOUN	A9+
snoepgoed	NOUN	A11.2+
slogan	NOUN	Q3 Q2.1 Q4.2
catechese	NOUN	S9
catechiseren	VERB	Q2.2/S9
catechismus	NOUN	Q2.2/S9
catechist	NOUN	S9/S2mf
katechumenen	NOUN	S9/S2mf
categorisch	ADJ	A7+
categorisch	ADV	A7+
categorie	NOUN	A4.1
categoriseren	VERB	A4.1
gecategoriseerd	ADJ	A4.1
voorzien	VERB	S8+ F1 X2.6+ A9- S6+
cateraar	NOUN	F1/S2mf
cateraars	NOUN	F1/S2mf
catering	NOUN	S8+ F1
cateren	VERB	S8+ F1
catering	ADJ	F1
catering-gerelateerd	ADJ	F1
rups	NOUN	L2mfn
rupsen	NOUN	L2mfn
catharsis	NOUN	G2.2+/A2.1
cathartisch	ADJ	G2.2+/A2.1
kathedraal	NOUN	S9/H1
kathedraal	PROPN	S9/H1
katheter	NOUN	B3
katheteriseren	VERB	B3
gekatheteriseerd	VERB	B3
katholiek	ADJ	S9 A6.2+
katholiek	NOUN	S9/S2mf
katholicisme	NOUN	S9 A6.2+
katholieken	NOUN	S9/S2mf
katten	NOUN	L2mfn M3/H3
kattenhuis	NOUN	L2/H1c
vee	NOUN	L2mfn F4
kattig	ADJ	S1.2.1- S1.2.4- L2%
catwalk	NOUN	M7/B5
gevangen	VERB	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3 G2.2- A5.2-
bloemkool	NOUN	F1 L3
causaal	ADJ	A2.2
want	SCONJ	Z5/A2.2 Z5
oorzaak	NOUN	A2.2 X2.1 X4.1
veroorzaken	VERB	A2.2
oorzaak-gevolg	ADJ	A2.2
veroorzaker	NOUN	A2.2
veroorzakers	NOUN	A2.2
oorzaken	NOUN	A2.2 X2.1 X4.1
dijk	NOUN	M3 H2/M4 S3.2/S2.1%f M7/M4
veroorzakend	ADJ	A2.2
veroorzaking	NOUN	A2.2
cauterisatie	NOUN	O4.6+
voorzichtigheid	NOUN	A1.3+ G2.1/Q2.2 X2.6+ S1.2.6+
waarschuwen	VERB	Q2.2 X2.2+/A15- A1.3+
waarschuwbare	ADJ	G2.1
waarschuwing	ADJ	A1.3+
waarschuwend	ADJ	A1.3 X2.2+/A15- A1.3+
gewaarschuwd	VERB	Q2.2 G2.1
voorzichtig	ADV	A1.3+
stoet	NOUN	M3/N5+ S2mf
laaghartig	ADJ	A1.3-
kavallerist	NOUN	G3/S2.2m T1.1.1/S2.2m
grot	NOUN	W3 M7
grot	VERB	K5.1
voorbehoud	NOUN	A1.3+
hoemman	NOUN	T1.1.1/S2.2m
hoemannen	NOUN	T1.1.2/S2.2m
grotganger	NOUN	K5.1/S2mf
grotachtig	ADJ	N3.2+ O4.2
grotgangers	NOUN	K5.1/S2mf
kaviaar	NOUN	F1
grotgang	VERB	K5.1
grotgang	NOUN	K5.1
grotgang	ADJ	K5.1
holte	NOUN	O2 B2- W3
kraaien	VERB	X3.2 Q2.2 L2/X3.2 Q2.1
kraaiend	VERB	X3.2
ophouden	VERB	T2- A1.1.1-
stop	ADJ	T2-
ononderbroken	ADJ	T2++
ophoudt	VERB	T2-
ophouden	NOUN	T2-
ophoudend	ADJ	T2-
ceder	NOUN	L3
afstaan	VERB	A9-
afgestaan	VERB	A9-
plafond	NOUN	H2 N5.1+
vieren	VERB	E4.1+ S9
beroemd	ADJ	A11.1+ S7.2+ X2.2+ O4.2+ A5.1+
vieren	NOUN	E4.1+ S9
viering	NOUN	E4.1+ S9
feestelijk	ADJ	E4.1+ F1
beroemdheden	NOUN	A11.1+/S2mf
beroemdheid	NOUN	A11.1+/S2mf
selderij	NOUN	F1 L3
hemels	ADJ	S9 O4.2+
celibaat	NOUN	S3.2-
celibeet	NOUN	S3.2-/S2mf
celibeet	ADJ	S3.2-
celibaten	NOUN	S3.2-/S2mf
cel	NOUN	B1 G2.1/H2 S9/H2 S5+c O3 K2
mobiel	ADJ	Q1.3 M1/N3.8+ A2.1+
kelders	NOUN	H2
cellofaan	NOUN	O1.1
mobiel	NOUN	Q1.3 O2 K6
cellulair	ADJ	B1 Q1.3
celuliet	NOUN	B2
celloïde	NOUN	O1.1
keltisch	PROPN	Z3c
keltisch	ADJ	Z2 Z2/Q3
cement	NOUN	O1.1
cemenen	VERB	A7+ A1.7+
begraafplaats	NOUN	M7/L1- M7/O4.2- X5.2- X9.2-
cenotaaf	NOUN	O2/C1
censor	NOUN	Q4/S2mf
censureren	VERB	Q4/S7.4-
censuur	NOUN	Q4/S7.4-
afkeuring	NOUN	Q1.2/E2- Q2.1/E2- E2-
afgekeurd	ADJ	Q1.2/E2- Q2.1/E2- E2-
volkstelling	NOUN	G1.1
volkstellingen	NOUN	G1.1
cent	NOUN	I1
centavos	NOUN	I1
eeuwer	ADJ	T3
centrum	NOUN	M6 H1c M7c G1.2c K5.1mfn O2 A11.1+/M7
centreren	VERB	M6 A11.1+
gecentreerd	VERB	M6 A11.1+
graden	NOUN	O4.6
centimeter	NOUN	N3.7 N3.3
centimeters	NOUN	N3.7 N3.3
centraal	ADJ	A11.1+ M6
centraliseren	VERB	S5+
gecentraliseerd	ADJ	S5+
gecentraliseerd	VERB	S5+
centralisme	NOUN	G1.2/X4.2
centralist	ADJ	G1.2
centraal	ADV	M6 S5+ A14
centrum-links	ADJ	G1.2
gecentreerd	ADJ	M6 A11.1+
centrefold	NOUN	Q4.2/C1 H5 A11.1+
centrist	ADJ	S5+
champignon	NOUN	F1 L3
keramisch	ADJ	O1.1
keramiek	NOUN	O1.1 C1 C1/H1
graan	NOUN	F1 L3 N5- O4.5
cerebraal	ADJ	B1 X2.1
ceremonieel	NOUN	S1.1.1
ceremonieel	ADJ	S1.1.1
plechtig	ADJ	S1.2.1- E4.1- Q2.2 O4.2 A5.2+
plechtig	ADV	S1.2.1- O4.2 A5.2+
ceremonie	NOUN	S1.1.1
ceroc	NOUN	K1
cert	NOUN	A7+
zeker	ADV	A7+ E6+ A7+++
certificaat	NOUN	Q1.2
certificaten	NOUN	Q1.2
certificering	NOUN	Q2.2/I3.2
gecertificeerd	VERB	Q2.2 I3.2+
gecertificeerd	ADJ	I3.2+ B2-/X1
certificeren	VERB	Q2.2
cervicaal	ADJ	B1
baarmoederhals	NOUN	B1
zie	ADV	Z5/A6
schaven	VERB	A1.1.1 A1.1.2 E6-
schaven	NOUN	B2- A1.1.1 E6-
kaf	NOUN	F1
verdriet	NOUN	E4.1- E3-
ketting	NOUN	S5+/I2.1c O2 N4 B5 S7.1
ketenen	VERB	A1.7+ N4
kettingzaag	NOUN	O2
stoel	NOUN	H5 S7.1+mf P1
voorzitten	VERB	S7.1+
stoeltjeslift	NOUN	M5fn
voorzitter	NOUN	S7.1+/S2mf S7.1+/S2.1f
voorzitterschap	NOUN	S7.1+
voorzitters	NOUN	S7.1+/S2mf
voorzitster	NOUN	S7.1+f
chaise	NOUN	H5
chalet	NOUN	H1
bekers	NOUN	F2/O2 S9/O2
krijt	NOUN	O1.1
krijten	VERB	Q1.2 A9+ I1.3
gekrijt	VERB	Q1.2 A9+ I1.3
krijtigheid	NOUN	O4.3 O4.5
krijtig	ADJ	O4.3 O4.5
uitdaging	NOUN	A12- A6.1- S7.3+ E3- E5+ A1.9 Q2.2 S8- Q2.2/S1.2.4-
uitdagen	VERB	A6.1- S7.3+ Q2.2 A1.9 S8- Q2.2/S1.2.4-
uitgedaagd	ADJ	B2-
uitgedaagd	VERB	A6.1- S7.3+ Q2.2
uitdager	NOUN	S7.3+/S2mf
uitdagend	ADJ	A12- A6.1- S7.3+
kamer	NOUN	H2 S5+c O2 N3.6
meisje	NOUN	I3.1/B4/S2.1f S2.1f L2f@ S2.1f% X9.2- Q3
meisje	VERB	B4
meisjes	NOUN	I3.1/B4/S2.1f S2.1f L2f@
kamers	NOUN	G2.1/H1 H2 S5+ O2
chameleon	NOUN	L2 A2.1+/S2mf
kampioen	NOUN	X9.2+/S7.3/S2mf S8+/S2mf
champagne	PROPN	Z2
champagnes	NOUN	W3 M7
champagne	VERB	B1
verdedigen	VERB	S8+ G3 G2.1c Q2.2 K5.1 S7.3+ A9+ X2.1 G2.1+ X9.2+
kampioenschap	NOUN	K5/S7.3+ S7.1+/K5 S8+@
kampioenschappen	NOUN	K5/S7.3+ S7.1+/K5
kans	ADJ	A1.4
kans	NOUN	A1.4 A7+ A7 O2 N2%
kans	VERB	A1.4
gebeurt	ADJ	A1.4
gebeurt	VERB	A1.4 A1.1.1 A10+
koor	NOUN	H2/S9 K2/S5c K2 K2/S5+c
onbetrouwbaar	ADJ	A15- A7- A5.1- A5.3-
kroonluchter	NOUN	H5
kroonluchters	NOUN	H5
kaarsenmaker	NOUN	I2.2/M4
kaarsenmakers	NOUN	I2.2/M4
veranderlijkheid	NOUN	A2.1+
veranderlijk	ADJ	W4 A2.1+
veranderd	VERB	A2.1+ I1 B5
veranderd	ADJ	A2.1+
overgang	NOUN	A2.1+ M6 M3 M1
veranderend	VERB	A2.1+ I1 B5
kanaliseren	VERB	M2 A2.1+
kanaal	PROPN	Z2
gekanaliseerd	VERB	M2 A2.1+
kanalisatie	NOUN	M2 A2.1+
kanaliseert	VERB	M2 A2.1+
kanalen	NOUN	W3/M4 X4.2 Q4.3 Q1.3 O2
zingen	VERB	K2
gezang	NOUN	K2
zang	NOUN	K2 Q2.2
kapellen	NOUN	S9/H2 S9/S2.2m S9/O2
kapel	NOUN	S9/H2 S9/S2.2m S9/O2 S9/H1c
chaos	NOUN	A1.7- G2.1- Y1@ K5.2 E3- O4.2-
chaotisch	ADJ	A1.7-
klap	VERB	B2- E3- X3.2
chapati	NOUN	F1
chapatis	NOUN	F1
chaperon	NOUN	S8+/S2mf
kapelaan	NOUN	S9/S2mf
chaps	NOUN	S2.2m B5
hoofdstuk	NOUN	Q4.1 T1.3 S9/S5c S5+c
karakteristiek	ADJ	O4.1 A6.2+ A4.2+
karakter	NOUN	S2mf K4/S2mf S1.2 S2mf/A6.2- Q1.2 A4.1 O4.2+ E1 E3-
karakterisering	NOUN	A4.1 Q2.2 K4
karakteriseren	NOUN	A4.1 Q2.2
karakteriseren	VERB	A4.1 Q2.2
karakteristiek	ADV	A6.2+ A4.2+
gekarakteriseerd	VERB	A4.1 Q2.2
karakteriseert	VERB	A4.1 Q2.2
karakterloos	ADJ	O4.2-
karakters	NOUN	S2mf K4/S2mf S1.2 S2mf/A6.2- Q1.2 A4.1 O4.2+
charade	NOUN	A5.2- A5.4-
charades	NOUN	K5.2 E4.1+
houtskool	ADJ	O1.1 O4.3
houtskool	NOUN	O1.1 O4.3
lading	VERB	I1.3 O3 G2.1 M1 G3%
lading	NOUN	I1.3 O3 G2.1 M1 G3% N5+
geladen	ADJ	I1.3 B5 N5+ E6-
lader	NOUN	O3 L2 O2 M2/S2mf
ladend	ADJ	I1.3 O3 G2.1 M1 G3%
rijk	ADJ	A1.3+ S1.2.2+ S1.2.3- I1.1+ O4.1 N5+ X5.2+ E4.1+
rijkst	ADJ	A1.3+ S1.2.2+ S1.2.3- I1.1+++ O4.1 N5+++ X5.2+++ E4.1+++
wagens	NOUN	M3 M3fn
charisma	NOUN	S9 S1.2
charismatisch	ADJ	S1.2 S9%
liefdadig	ADJ	S8+ S1.2.2-
liefdadig	ADV	S1.2.2-
liefdadigheidsinstellingen	NOUN	S8+/S5+
liefdadigheid	NOUN	S8+/S5+c S8+ S1.2.2-
charlatan	NOUN	A5.2-/S2mf
kooltjes	NOUN	S1.2.6-/S2mf
kooltje	NOUN	S1.2.6-/S2mf
charme	NOUN	O4.2+ S9%
gecharmeerd	ADJ	A1.4+ S9
charmeur	NOUN	O4.2+/S2mf
charmeuse	NOUN	O4.1
charmant	ADJ	O4.2+
