lemma	pos	semantic_tags
paulinsk	ADJ	Z1
pauline	PROPN	Z1f
paulo	PROPN	Z1m
pavaro	PROPN	Z1mf
pavarotti	PROPN	Z1mf
pavilion	PROPN	Z3c
pavilions	PROPN	Z3c
payless	PROPN	Z3
paynesville	PROPN	Z2
paz	PROPN	Z2
peacock	PROPN	Z1mf
peanuts	PROPN	Z3
peapod	PROPN	Z3c
pearce	PROPN	Z1mf
pearcy	PROPN	Z1mf
pearl	PROPN	Z3c
pearson	PROPN	Z1mf
pearsons	PROPN	Z3c
peaton	PROPN	Z1mf
peaudouce	PROPN	Z3c
pebble	PROPN	Z3f
peckham	PROPN	Z2
peddle	PROPN	Z1mf
pedigree	PROPN	Z3
pedro	PROPN	Z1m
peebles	PROPN	Z2
peels	PROPN	Z3c
peep	PROPN	Z1f
peer-to-peer	ADJ	A6.1+
peerless	PROPN	Z3c
pegasus	PROPN	S9/L2mnc W1
peggy	PROPN	Z1f
pegnanton	PROPN	Z2
pei-tai-ho	PROPN	Z2
peking	PROPN	Z2
pelanduk	PROPN	Z3c
pelepas	PROPN	Z3c
pemba	PROPN	Z2
pembroke	PROPN	Z1mf
pembrokeshire	PROPN	Z2
penang	PROPN	Z2
penarth	PROPN	Z2
penbryn	PROPN	Z2
penbury	PROPN	Z2
pencoed	PROPN	Z2
pendyne	PROPN	Z2
penelope	PROPN	Z1f
penge	PROPN	Z2
penguin	PROPN	Z3c/Q4.1
penhalagan	PROPN	Z1mf
peninsular	PROPN	Z2
pønitensiel	ADJ	E4.1-/G2.1-
pennard	PROPN	Z2
pennine	NOUN	Z2 Z3c
penninerne	PROPN	Z2
pennsylvania	PROPN	Z2
pennystone	PROPN	Z2
pennzoil	PROPN	Z3c
penrith	PROPN	Z2
pentagon	PROPN	Z3c/G3
pentagon	NOUN	Z3c/G3
pentekost	NOUN	S9/T1.3
pentakostalsk	ADJ	S9
pentekostale	NOUN	S9/S2mf
pentium	NOUN	Y2
pentwyn	PROPN	Z2
penygant	PROPN	Z2
penzance	PROPN	Z2
peoplepc	PROPN	Z3c
peover	PROPN	Z2
pepe	PROPN	Z3c Z1m
peplow	PROPN	Z1mf
pepsi	PROPN	Z3c
perak	PROPN	Z2
percy	PROPN	Z1mf
peregrine	PROPN	Z1m
perikoronitis	NOUN	B2-
perini	PROPN	Z1
perkasa	PROPN	Z3c
perkins	PROPN	Z1
perky	PROPN	Z3mn
permanent	PROPN	Z3c
pernod	PROPN	Z3
perodua	PROPN	Z3c
perpignan	PROPN	Z2
perrier	PROPN	Z3c
perry	PROPN	Z1mf
perrys	PROPN	Z3c
persien	PROPN	Z2
perser	NOUN	Z2/S2mf Z2/Q3
persisk	ADJ	Z2 Z2/Q3
persil	PROPN	Z3c
pertex	PROPN	Z3/B5/O1.1
perth	PROPN	Z2 Z3c
perthshire	PROPN	Z2
peru	PROPN	Z2
peruansk	ADJ	Z2
peruaner	NOUN	Z2/S2mf
peruanere	NOUN	Z2/S2mf
perwaja	PROPN	Z3c
peshawar	PROPN	Z2
petaling	PROPN	Z2
petani	PROPN	Z3
pete	PROPN	Z1m
peter	PROPN	Z1m
peterborough	PROPN	Z2
peters	PROPN	Z1mf
petersborg	PROPN	Z2
petersburgh	PROPN	Z2
petersfield	PROPN	Z2 Z3c
pethern	PROPN	Z2
petra	PROPN	Z3c
petres	PROPN	Z3c
petronas	PROPN	Z3c
petrus	PROPN	Z3
pettigrew	PROPN	Z1
pettywin	PROPN	L3
peugeot	PROPN	Z3c
peveralls	PROPN	Z3c
peverill	PROPN	Z2
pevsner	PROPN	Z1mf
peyton	PROPN	Z2
pez	PROPN	Z1m
phd	PROPN	P1
pharao	NOUN	S7.1+/S2.2m
farisæer	NOUN	S9/T1.1.1
farisæere	NOUN	S9/T1.1.1
pharmaniaga	PROPN	Z3c
pharo	NOUN	S7.1+/S2.2m
pharos	NOUN	S7.1+/S2.2m
pharos	PROPN	Z2
phebe	PROPN	Z1f
philadelphia	PROPN	Z2 Z3
philby	NOUN	Z1mf
phileo	PROPN	Z3c
philharmonic	PROPN	Z3c
philip	PROPN	Z1m
philippa	PROPN	Z1f
filippinsk	ADJ	Z2
filippinerne	PROPN	Z2
philips	PROPN	Z3c Z1mf
phillimore	PROPN	Z1mf
phillip	NOUN	Z1m
phillippa	PROPN	Z1f
phillips	PROPN	Z3c Z1mf
philly	PROPN	Z2
phipps	PROPN	Z1mf
phoenix	NOUN	S9
phoenix	PROPN	Z3c
telefonkort	NOUN	Q1.3
fotografisk	ADV	C1
phyllis	PROPN	Z1f
læger	NOUN	B3/S2mf B3/I3.2/S2mf P1/S2mf
picasso	PROPN	Z1nf
piccadilly	PROPN	Z2
pickard	PROPN	Z1
pickering	PROPN	Z2 Z1mf
picketts	PROPN	Z1mf Z3c
pickmere	PROPN	Z2
pickwick	PROPN	Z3c Z1mf
pierce	PROPN	Z1mf
pierre	PROPN	Z1m
pierrer	PROPN	Z3c
piers	PROPN	Z1m
pilates	NOUN	K5.1
pilgrim	NOUN	S9/S2mf
pilkington	PROPN	Z1mf Z3c
pilkingtons	PROPN	Z3c
pilks	PROPN	Z3c
pillier	PROPN	Z1mf
pilling	PROPN	Z2 Z1mf
pimms	PROPN	Z3
pine	PROPN	P1
pinewood	PROPN	Z2
pinfield	PROPN	Z2
pingus	PROPN	Z3
pinmill	PROPN	Z3c
pinner	PROPN	Z2
pinocchio	PROPN	Z1m/K4 Z3c
pinter	PROPN	Z1mf
fyrstendom	NOUN	S7.1+/M7
prokuratorer	NOUN	S7.1+/S2mf G2.1/S2mf S9/S2.2m
professor	NOUN	P1/S2mf
profet	NOUN	S9/S2mf T1.1.3/S9/S2mf
profetinde	NOUN	S9/S2.1f
protestantisme	NOUN	S9
protestanter	NOUN	S9/S2mf
provinsiel	ADJ	M7
prøjsier	NOUN	Z2/S2mf
prøjsisk	ADJ	Z2
pudgærder	NOUN	A4.2+
puritansk	ADJ	S9 G2.2+
purser	NOUN	M4/S2mf
kronpræst	NOUN	G2.1/S2mf
kvaker	NOUN	S9/S2mf S9
kvakere	NOUN	S9
dronning	PROPN	Z3c
quest	NOUN	X2.4
rabbiner	NOUN	S9/S2mf
ramadan	NOUN	S9/T1.3
refleksologi	NOUN	B3
reform	NOUN	A2.1+ A2.1+/A5.1+
reformations	PROPN	S9
afvise	VERB	A10+/A5.2- A1.8- N5-/A2.1 Q2.2 S7.4- A11.1- X2.1- I3.1- S7.4+/M1 G2.1 Q2.2/Z6 X7- S8- O4.1 G3 E2-
registrerende	NOUN	B3/S2mf P1/S2mf G1.1/S2mf
leje	NOUN	I2.2 I1
reportage	PROPN	Z3c
republikflugt	NOUN	M1/G1.2-
requiem	NOUN	S9 K2
hvile	VERB	E3+ M6 A3+ A2.2 M8 E2+ M2 A1.1.1 K1
følge	NOUN	I3.1/S2mf S7.1-/S2mf S8+/S2mf A1.1.1 M1/K5 X2.4 I3.1/S2mfc
terrier	NOUN	L2mfn
rhin	PROPN	Z2
ledere	NOUN	S7.1+/S2mf E2- A5.1+++/S2mf Q4.2 G2.1/S2mf K5.1/S2mf
morder	NOUN	G2.1-/S2mf L1-/G2.1-/S2mf
rite	NOUN	S9
sny	ADJ	O4.2+
riviera	NOUN	Z2
robusta	NOUN	F2
romersk	ADJ	Z2
romer	NOUN	Z2/S2mf T1.1.1/S2mf
rumæner	NOUN	Z2/S2mf Z2/Q3
rumænsk	ADJ	Z2 Z2/Q3
rumænere	NOUN	Z2/S2mf
tagkasse	NOUN	Z3c
rose	PROPN	Z1f
roseanne	PROPN	Z3c Z1f
roseberry	PROPN	Z2
roseland	PROPN	Z2
rosemary	PROPN	Z1f
rosemary	NOUN	F1 L3
rosenthal	PROPN	Z1
rosewell	PROPN	Z2
rosie	PROPN	Z1f Z3
rosneath	PROPN	Z2
ross	PROPN	Z1m
rossell	PROPN	Z1mf
rossendale	PROPN	Z2
rossetti	PROPN	Z1
rosyth	PROPN	Z2
rotary	PROPN	Z3c
rothbury	PROPN	Z2
rotherham	PROPN	Z2 Z3c
rotherhithe	PROPN	Z2
rothermere	PROPN	Z1
rothmans	PROPN	Z3c
rothschilds	PROPN	Z3c
rotterdam	PROPN	Z2
rottweiler	NOUN	L2mfn
rouen	PROPN	Z2
rouken	PROPN	Z2
roulés	PROPN	Z3c
roundhay	PROPN	Z2
rouse	PROPN	Z3c Z1mf
routledge	PROPN	Z3c/Q4.1
roux	PROPN	Z1mf
roux	NOUN	F1
rover	PROPN	Z3c
rowan	PROPN	Z1mf
rowe	PROPN	Z1
rowland	PROPN	Z1mf
rowlands	PROPN	Z1mf
rowntree	PROPN	Z3c Z1mf
rox	PROPN	Z3c Z1f
roxham	PROPN	Z2
roxy	PROPN	Z3c Z1f
roy	PROPN	Z1m
roy-of-the-rovers	PROPN	Z3
kongelig	ADJ	S7.1+ S7.1+/A6.1+
royce	PROPN	Z1mf
royston	PROPN	Z2 Z1mf
royton	PROPN	Z2
roz	PROPN	Z1f
rozali	PROPN	Z1m
ruben	PROPN	Z1m
rubens	PROPN	Z1mf Z3
rubery	PROPN	Z2
rubi	PROPN	Z1mf
rubina	PROPN	Z2
rucken	PROPN	Z2
rudabacker	PROPN	Z1
rudd	PROPN	Z1
rudds	PROPN	Z1
rudolf	PROPN	Z1m Z1/S9
ruebens	PROPN	Z1mf
rufus	PROPN	Z1m
rugby	PROPN	Z2
ruislip	PROPN	Z2
rumænien	PROPN	Z2
rumara	PROPN	Z2
rumba	NOUN	K1
rumbelows	PROPN	Z3c
rumney	PROPN	Z2
runcorn	PROPN	Z2
runneymede	PROPN	Z2
runnymede	PROPN	Z2
runton	PROPN	Z2
rupert	PROPN	Z1m
rushdie	PROPN	Z1mf
rushett	PROPN	Z2
rushton	PROPN	Z1mf
ruskin	PROPN	Z1mf
russ	PROPN	Z1m
russcommon	PROPN	Z2
russell	PROPN	Z1mf
rusland	PROPN	Z2
russisk	NOUN	Z2/S2mf
russisk	ADJ	Z2 Z2/Q3
russere	NOUN	Z2/S2mf
russles	PROPN	Z1
rusyn	PROPN	Z2/S2mf
ruth	PROPN	Z1f
rutherford	PROPN	Z1mf Z3c
ruthie	PROPN	Z1f
rutland	PROPN	Z2 Z1mf
rutley	PROPN	Z2
rwanda	PROPN	Z2
rwandisk	ADJ	Z2
rwander	NOUN	Z2/S2mf
rwandere	NOUN	Z2/S2mf
ryan	PROPN	Z1mf
ryder	PROPN	Z1mf
rye	PROPN	Z2
ryedale	PROPN	Z1
rynaldo	PROPN	Z1m
s.a.g.b.	PROPN	Z3c
s.d.p.	PROPN	Z3c
s.j.	PROPN	Z3c
s.r.o	PROPN	Z3c
s5750	PROPN	A5.1+ A6.2+
sa	PROPN	Z2
sajh	PROPN	Z3
sap	PROPN	P1 Y2
sas	PROPN	Z3c
sass	NOUN	Z3c
satra	PROPN	Z3c
sats	NOUN	P1 N3.8 N5 I1.3
sb	PROPN	Z3c
sc	PROPN	Z3
sca	PROPN	Z3c
scf	PROPN	Z3
scips	PROPN	I2.1
scnf	PROPN	Z3c
scoda	PROPN	Z3c
scrc	PROPN	Z3c
sd	NOUN	S9/S2mf
sdlp	PROPN	Z3c
sdsc	PROPN	Z3
se5	X	Z2
sed	PROPN	Z3c
sems	PROPN	Z3c
sen	PROPN	B3/S2mf
serc	PROPN	Z3c
serps	PROPN	I1.1
sfo	PROPN	Z3c
sg	PROPN	Z3
sge	PROPN	Z3
sgi	PROPN	Z3
sgt	PROPN	P1
sho	NOUN	B3/S2mf
shos	NOUN	B3/S2mf
skidl	NOUN	Z3/Y2/X2.2+
sks	PROPN	Z3
slec	PROPN	Z3c
sli	PROPN	Z3c
slp	PROPN	P1
slr	NOUN	C1 G3
sm	NOUN	Q4.3/S2mf
sme	NOUN	I2.1/S5+c
sme/smi	PROPN	I2.1
smp	PROPN	Z3c
sms	NOUN	Q4.3/S2mf Q1.3
snp	PROPN	Z3c
sabbat	NOUN	T1.3/S9
safari	NOUN	K1/L2
skytten	NOUN	S9/S2mf
salvadorianer	NOUN	S9/S2mf Z2/S2mf
salon	NOUN	H2 B4/H1 F2/H1c M3fn
salsa	NOUN	F1
salvadorianere	NOUN	Z2/S2mf
salvationist	NOUN	S9/S2mf
salvationistisk	ADJ	S9
sangria	NOUN	F2
satansk	ADJ	S9
lørdag	PROPN	T1.3
lørdage	NOUN	T1.3
saturn	PROPN	Z1/W1
sauchihall	PROPN	Z2
saudi	PROPN	Z2
saudia	PROPN	Z2
saunder	PROPN	Z1m
saunders	PROPN	Z1mf
savacentre	PROPN	Z3c
savage	PROPN	Z1mf
savebo	PROPN	Z2
saville	PROPN	Z1mf
savilles	PROPN	Z3c
savory	PROPN	Z1mf
savoy	PROPN	Z2
sawyer	PROPN	Z1mf
saxifrage	NOUN	L3
saxon	NOUN	Z2/S2mf Z2/Q3 T1.1.1
saksisk	ADJ	Z2 Z2/Q3 T1.1.1
say	PROPN	Z1mf
sayagues	PROPN	Z1
sayeed	PROPN	Z1mf
scalextric	PROPN	Z3
skandinavien	PROPN	Z2
skandinav	NOUN	Z2/S2mf
skandinavisk	ADJ	Z2
skandinaver	NOUN	Z2/S2mf
scania	PROPN	Z3c
scanner	NOUN	B3 O3/B3 O3/Y2 O3/X2.4
scanvia	PROPN	Z3c
scapa	PROPN	Z2
scarborough	PROPN	Z2
scarbrough	PROPN	Z2
scarfell	PROPN	Z2
scargill	PROPN	Z1mf
scarla	PROPN	Z3c
scarlet	PROPN	Z1f
scarsdale	PROPN	Z1mf
scase	PROPN	Z1
pst	INTJ	Z4
schindler	PROPN	Z1mf
schiphol	PROPN	Z3c
slesvig-holsten	PROPN	Z2
schniderlands	PROPN	Z3c
schofield	PROPN	Z1mf
schofields	PROPN	Z3c
scholl	PROPN	Z3c
schroders	PROPN	Z3c
schubert	PROPN	Z1mf
schumacher	PROPN	Z1mf
schutser	PROPN	Z1mf
schveish	PROPN	Z2
schwartenegger	PROPN	Z1mf
schwartz	PROPN	Z1
schwelling	PROPN	Z3c
schweppes	PROPN	Z3c
schwerring	PROPN	Z3c
scimitar	PROPN	Z3
sclatzer	PROPN	Z1mf Z3c
scolls	PROPN	Z3c
scone	PROPN	Z2
scoob	PROPN	Z3mn
scooby	PROPN	Z3mn
skorpionen	PROPN	S9 S9/S2mf
skotte	NOUN	Z2/S2mf Z2/S2.2m
skot	PROPN	Z3c
skotland	PROPN	Z2 Z3c
scotrail	PROPN	Z3c
skotter	NOUN	Z2/Q3 Z2/S2.2m
skotsk	ADJ	Z2 Z2/Q3 Z2/S2mfnc
scotswood	PROPN	Z2
scott	PROPN	Z1mf
scottie	NOUN	L2
scottie	PROPN	Z1m
scotvec	PROPN	Z3c
scouse	NOUN	Q3 Z2 F1
scowhorne	PROPN	Z2
scowthorne	PROPN	Z2
skribenter	NOUN	Q1.2/S2mf/T1.1.1 S9/T1.1.1
scruples	PROPN	Z3c
sculley	PROPN	Z1mf
scully	PROPN	Z1mf
scunthorpe	PROPN	Z2 Z3c
seagate	PROPN	Z3c
seaham	PROPN	Z2
sean	PROPN	Z1mf
seaport	PROPN	Z2
searchers	NOUN	X2.4/S2mf
sears	PROPN	Z3c
seaton	PROPN	Z2
seattle	PROPN	Z2
seaworld	PROPN	Z3c
sebastian	PROPN	Z1m
generalsekretær	NOUN	S7.1+/S2mf
sektionere	VERB	A1.1.1 B3/X1
securicor	PROPN	Z3c
securon	PROPN	Z3
sedarol	PROPN	Z3c
sedbergh	PROPN	Z2
seefeld	PROPN	Z2
seekers	PROPN	Z3
sega	PROPN	Z3c
segontium	PROPN	Z2
seiko	PROPN	Z3c
seine	PROPN	Z2
seinfeld	PROPN	Q4.3
selangor	PROPN	Z2
selfridge	PROPN	Z3c
selfridges	PROPN	Z3c
sellafield	PROPN	Z2
selly	PROPN	Z2
sellyoak	PROPN	Z2
selma	PROPN	Z1f
selsey	PROPN	Z2 Z3c
sembilan	PROPN	Z2
semenggor	PROPN	Z2
semenyih	PROPN	Z2
semerdzhiev	PROPN	Z1mf
senat	NOUN	S7.1+
senator	PROPN	G1.2/S2mf
senegal	PROPN	Z2
senegalesisk	PROPN	Z2/S2mf
seng	PROPN	Z1
senge	PROPN	Z1
senior	PROPN	Z1mf
senna	PROPN	Z1mf
sentul	PROPN	Z2
september	PROPN	T1.3
september-agtig	ADJ	T1.3
serb	NOUN	Z2/S2mf
serbien	PROPN	Z2
serbisk	ADJ	Z2 Z2/Q3
serber	NOUN	Z2/S2mf
serbere	NOUN	Z2/S2mf
serbokroatisk	NOUN	Z2/Q3
serberne	PROPN	Z2/S2mf
serdang	PROPN	Z2
seremban	PROPN	Z2
serge	PROPN	Z1m
sergent	NOUN	G3/S7.1+/S2mf G2.1/S2mf
sergent	PROPN	Z1mf
sergei	PROPN	Z1m
seri	PROPN	Z3
serpentine	PROPN	Z2
servo	PROPN	Z3c Z3
setapak	PROPN	Z2
setliner	PROPN	Z3
settlers	PROPN	Z3
sevenoaks	PROPN	Z2
severin	PROPN	Z1mf
severn	PROPN	Z2
sevilla	PROPN	Z2
seychellerne	PROPN	Z2
seychellois	PROPN	Z2/S2mf
seymour	PROPN	Z1mf
seyriose	PROPN	Z2
shac	PROPN	Z3c
shackleford	PROPN	Z1mf Z2
shackleton	PROPN	Z1
shadow	PROPN	Z1mf
shadowlands	PROPN	Z3
shaft	PROPN	Z1mf Z3
shaftesbury	PROPN	Z1mf Z2
shah	PROPN	Z1mf Z2
shah	NOUN	S7.1+/S2.2m
shakespeare	PROPN	Z1mf
shakespeareansk	ADJ	Z1m
shallots	PROPN	Z3c
shan	PROPN	Z2/S2mf
shand	PROPN	Z1mf
shandwick	PROPN	Z3c
shane	PROPN	Z1m Z3
shaneen	PROPN	Z1f
shanghai	PROPN	Z2
shanks	PROPN	Z1mf Z3c
shannon	PROPN	Z2 Z1mf
shape	PROPN	Z3
shar	PROPN	Z1f
shara	PROPN	Z3c
sharia	NOUN	S9
sharif	PROPN	Z1mf
shark	PROPN	Z3c
sharon	PROPN	Z1f
sharpe	PROPN	Z1mf Z3c
shastri	PROPN	Z1mf
shaun	PROPN	Z1m
shaw	PROPN	Z1mf
shawbridge	PROPN	Z2
shaws	PROPN	Z3c
shearer	PROPN	Z1mf
shearers	PROPN	Z3c
skæringer	NOUN	Z3c C1
sheddons	PROPN	Z2
sheena	PROPN	Z1f
shefali	PROPN	Z1f
sheffield	PROPN	Z2 Z3c
sheha	PROPN	Z1f
shehee	PROPN	Z1mf
sheik	PROPN	S7.1+/S2.2m
sheila	PROPN	Z1f
sheldon	PROPN	Z1mf
shell	PROPN	Z3c
shelley	PROPN	Z1mf
shellmex	PROPN	Z3c
shells	PROPN	Z3c
shelly	PROPN	Z1mf
shelpham	PROPN	Z2
shelter	PROPN	Z3c
shenleyfields	PROPN	Z2
shenzhen	PROPN	Z2
shep	PROPN	Z3m
shepherds	PROPN	Z3c
shepperton	PROPN	Z2
sheppey	PROPN	Z2
sheraton	PROPN	Z1mf
sherburn	PROPN	Z2
sheridan	PROPN	Z1mf
sheriff	NOUN	G2.1/S2mf G1.1/S2mf G1.1/S2mf@
sheringham	PROPN	Z2
sherlock	PROPN	Z1mf
sherman	PROPN	Z1mf
sherpa	PROPN	Z2/S2mf K5.1/S2mf G1.1/S2mf
sherrif	PROPN	Z1mf
sherrine	PROPN	Z1f
sherry	PROPN	Z1mf Z1
sherwood	PROPN	Z2
shetland	PROPN	Z2
shetlandsk	ADJ	Z2
shetlandsøerne	PROPN	Z2
shi'a	NOUN	S9/S2mf
shi'itter	NOUN	S9/S2mf
shi'ite	PROPN	S9/S5+
shi'ites	PROPN	S9/S5+
shifnal	PROPN	Z2
shikoku	PROPN	Z2
skinne	NOUN	B1 F1
shin	PROPN	Z3
shinders	PROPN	Z1mf
shinohara	PROPN	Z1
shintoisme	NOUN	S9
shintoist	NOUN	S9/S2mf
shintoister	NOUN	S9/S2mf
shipley	PROPN	Z2
shipmates	NOUN	M4/S2mf
shipton	PROPN	Z1
shiret	PROPN	Z1
shirley	PROPN	Z1f
shmunton	PROPN	Z2 Z3c
shona	PROPN	Z2/S2mf Z1
shooters	PROPN	Z3c
shop.org	PROPN	Z3c/Y2
shor	PROPN	Z1
shoreditch	PROPN	Z2
shoreham	PROPN	Z2
shorelands	PROPN	Z2
shortcuts	PROPN	Z3c
shostakovich	PROPN	Z1m/K2
shotford	NOUN	Z2
shotley	PROPN	Z2
shotts	PROPN	Z2
shredded	VERB	A1.1.1
shreddet	ADJ	O4.1
shrewsbury	PROPN	Z2
shridath	PROPN	Z1m
shropshire	PROPN	Z2 Z3c
shrouders	PROPN	Z3c
shullan	PROPN	Z1mf
sian	PROPN	Z1f
sibirien	PROPN	Z2
sibourne	PROPN	Z1mf
sicilien	PROPN	Z2
sickert	PROPN	Z1mf
sid	PROPN	Z1m
sidari	PROPN	Z2
sidcup	PROPN	Z2
sideways	PROPN	Z3
sidhu	PROPN	Z1mf
sidingfield	PROPN	Z2
sidmouth	PROPN	Z2 Z3c
sidney	PROPN	Z1m
sidon	PROPN	Z2
sieman	PROPN	Z1mf
siemens	PROPN	Z3c
sierra	PROPN	Z3
siew	PROPN	Z1
siff	NOUN	O2
sigmund	PROPN	Z1m
signorina	NOUN	S2.1f
signposts	PROPN	Z3c
siirt	PROPN	Z2 M7
sikeon	PROPN	Z2
sikh	NOUN	S9/S2mf
sikhisme	NOUN	S9
silko	PROPN	Z1mf
silloth	PROPN	Z2
silver	PROPN	Z1mf
silverblade	PROPN	Z3
silverdale	PROPN	Z2
singaporeaner	NOUN	Z2/S2mf
singaporeanere	NOUN	Z2/S2mf
singalesisk	ADJ	Z2 Z2/S2mfnc
kinesisk-britisk	ADJ	Z2
kinesisk-sovjetisk	ADJ	S5+/M7
slovak	NOUN	Z2/S2mf Z2/Q3
slovakisk	ADJ	Z2 Z2/Q3
slovakere	NOUN	Z2/S2mf
slovensk	ADJ	Z2
sloven	NOUN	Z2/S2mf
slovenere	NOUN	Z2/S2mf
snip	NOUN	A1.1.1 A12+
snippe	VERB	A1.1.1
sokratisk	ADJ	Z1
somalisk	ADJ	Z2
sonnet	NOUN	Q3
sonetter	NOUN	Q3
sydvest	NOUN	M6
spanien	PROPN	Z2
spanier	NOUN	Z2/S2mf Z2
spaniere	NOUN	Z2/S2mf Z2
spansk	ADJ	Z2 Z2/Q3 Z2/S2mfnc
spansk	NOUN	Z2/S2c Z2/Q3 F1%
sfinx	NOUN	S9 S9/H1
spindel	NOUN	L2mfn O2
sankt	NOUN	M3/H3
stalinistisk	ADJ	G1.2
stigmatist	NOUN	S9/S2mf
stipendiat	ADJ	I1.1/I3.1
stockholm	PROPN	Z2
sten	NOUN	O2 O1.1 K2 F1 B2- N3.5 B5
stræde	NOUN	W3/M4 A12-/I1.1-
strasbourg	PROPN	Z2
strykinin	NOUN	B3
sublimation	NOUN	A10-
sådant	ADJ	A6.1+
sudan	PROPN	Z2
sultan	PROPN	Z1m Z3mnc
sumatra	PROPN	Z2
sol	PROPN	Z3c Z3
søndag	PROPN	T1.3
søndage	NOUN	T1.3
sunni	NOUN	S9/S2mf
inspektør	NOUN	S7.1+/S2mf G2.1/S2mf G1.1/S2mf
overtro	NOUN	S9
surinam	PROPN	Z2
overlevere	NOUN	A3+/S2mf L1+/S2mf
swahili	PROPN	Z2
svane	PROPN	Z3c
eswatini	PROPN	Z2
sverige	PROPN	Z2
schweizisk	NOUN	Z2 Z2/S2mf
schweizisk	ADJ	Z2 Z2/S2mfnc
schweiz	PROPN	Z2
syrien	PROPN	Z2
syriener	NOUN	Z2/S2mf
syrier	NOUN	Z2/S2mf
t-kryds	NOUN	M6
tb	NOUN	B2-
tv	NOUN	Q4.3 S2.1/S2.2m
tacoser	NOUN	F1
tai-chi	NOUN	K5.1
tajisk	ADJ	Z2
tajik	NOUN	Z2/S2mf
tamil	NOUN	Z2/S2mf
tamilsk	ADJ	Z2 Z2/Q3
tamiler	NOUN	Z2/S2mf
tandoori	ADJ	F1
taoisme	NOUN	S9
taoist	NOUN	S9/S2mf
taoister	NOUN	S9/S2mf
testamente	NOUN	Q4.1 Q2.2 A9+/I1 A9+/H1 G2.1 Q1.2 K5.1
tetrachlorid	NOUN	O1
tetris	NOUN	K5.2/Y2
texaner	NOUN	Z2/S2mf
texansk	ADJ	Z2
texas	PROPN	Z2 Z3c
thailænder	NOUN	Z2/S2mf
thailandsk	ADJ	Z2 Z2/Q3
thailand	PROPN	Z2
themsen	PROPN	Z2 Z3c
tre	NUM	N1 T1.2 T3
torsdag	PROPN	T1.3
torsdage	NOUN	T1.3
tibet	PROPN	Z2
tidsmåling	NOUN	T4 T1 N3.1/T1
togo	PROPN	Z2
tokyo	PROPN	Z2
tonga	PROPN	Z2
tonganer	NOUN	Z2/S2mf
tonganere	NOUN	Z2/S2mf
toronto	PROPN	Z2
tories	NOUN	G1.2
totalisator	NOUN	K5.1
rækkehus	NOUN	H1
tragediekomedie	NOUN	K4 E4.1+/E4.1-
gearkasse	NOUN	Z3c M3/O2
trappeist	NOUN	S9/S2mf
trekkie	NOUN	Q4.3/S2mf M3
trop	NOUN	W3 W1 G3/S5+c G3/S2mf S5+c
tsar	NOUN	S7.1+/S2.2m S7.1+/S2mf
t-shirts	NOUN	B5
stikke	VERB	M2 O4.4 E3- A1.1.1 B5 A1.7+ A2.1- T2++ E2+ A9+% B2- G2.2-
tirsdag	NOUN	T1.3
tumult	NOUN	E3- X2.5- X5.2+
tyrkisk	NOUN	Z2/S2mf Z2/Q3
tyrkisk	ADJ	Z2 Z2/Q3 Z2/S2mfnc
turkmensk	ADJ	Z2
tyrker	NOUN	Z2/S2mf
tolv	NUM	N1 T3 T1.2
tyve	NUM	N1 T3 T1.2
tydfil	PROPN	Z2
tyler	PROPN	Z1mf
tylorstown	PROPN	Z2
tyne	PROPN	Z3c Z1mf
tyneside	PROPN	Z2
tyranner	NOUN	S7.1+/S2mf
tyre	PROPN	Z2
tirol	PROPN	Z2
tyroll	PROPN	Z2
tyseley	PROPN	Z2
tyson	PROPN	Z1mf
tzu	PROPN	Z1
u	SYM	Z5
u-date	PROPN	Z3c
u.k	PROPN	Z2
u2	X	Z3c
uae	PROPN	Z2
ub40	X	Q1.2/I3.1- Z3c
ucas	PROPN	Z3c
ucb	PROPN	Z3c
uce	PROPN	Z3c
uch	PROPN	Z3c
ucla	PROPN	Z3
ucmvs	PROPN	Z3c
uda	PROPN	Z3c
udhr48	PROPN	Z3
udr	PROPN	Z3c
udvf	PROPN	Z3c
ue	PROPN	Z3
uea	PROPN	Z3c
uec	PROPN	Z3c
uem	PROPN	Z3c
uem-gadek	PROPN	Z3c
ufoc	PROPN	Z3/Q4.2
ug	PROPN	P1
uiaa	PROPN	Z3c
uk	PROPN	Z2
ukcc	PROPN	Z3c
ukpi	PROPN	Z3c
ulfa	PROPN	Z3
uml	NOUN	Y2
umw	PROPN	Z3c
fn	PROPN	Z3c
unbro	PROPN	Z3
undp	PROPN	Z3
undro	PROPN	Z3
undta67	PROPN	Z3
unesco	PROPN	Z3
unhcr	PROPN	Z3
unicef	PROPN	Z3
unifil	PROPN	Z3
unkra	PROPN	Z3
unm	PROPN	Z3c
unm-carlton	PROPN	Z3c
uno	PROPN	Z3c
unrisd	PROPN	Z3
unrra	PROPN	Z3
unrwa	PROPN	Z3
upvc	NOUN	O1.1
ura	PROPN	Z3c
uras	PROPN	Z3c
urpe	PROPN	Z3c
us-baseret	ADJ	Z2
us-fremstillet	ADJ	A1.1.1/Z2
usa	PROPN	Z2
usaid	PROPN	Z3
usdaw	PROPN	Z3c
usp	PROPN	I2.2
uspd	PROPN	Z3c
ussr	PROPN	Z2
uuuc	PROPN	Z3c
uv	ADJ	W2
uvpc	NOUN	O1.1
ubs	INTJ	Z4
